product_id,name,brand,category,ingredients,serving_size_g,energy_100g,fat_100g,saturated_fat_100g,carbs_100g,fiber_100g,sugars_100g,protein_100g,sodium_100g,net_carbs_100g,energy_per_serving,fat_per_serving,saturated_fat_per_serving,carbs_per_serving,fiber_per_serving,sugars_per_serving,protein_per_serving,sodium_per_serving,net_carbs_per_serving,keto_compliant,high_protein,low_sodium,low_fat
3270160860333,"Poêlée de gnocchis (tomates, mozzarella)",Picard,en:plant-based-foods-and-beverages,"Gnocchi à la pomme de terre précuit (origine : Italie) [semoule de blé (gluten), pomme de terre déshydratée 19,4 %, eau, sel], purée de tomate 12,2%, oignon grillé 6,3 %, mozzarella 6 % [lait, sel, présure microbienne, acidifiant : acide citrique], tomate cerise 4.2 %; épinard 3,1 %, tomate cerise mi séchée 2,6 %, huile d'olive vierge extra, 2,3 %, basilic, ail, préparation d'oignon (jus d'oignon concentré, huile de tournesol), sel, poivre.
peut contenir des traces de : oeuf, arachide, moutarde.",300.0,159.0,4.1,1.4,24.0,2.7,8.4,5.2,240.0,21.3,477.0,12.299999999999999,4.199999999999999,72.0,8.100000000000001,25.200000000000003,15.600000000000001,720.0,63.900000000000006,0,1,0,0
4056489148739,NATURAL YOGURT,Milbona Lidl,en:dairies,Milk,1125.0,126.0,10.0,6.72,4.64,0.48,4.4,4.08,40.800000000000004,4.16,1417.5,112.5,75.6,52.199999999999996,5.3999999999999995,49.50000000000001,45.9,459.00000000000006,46.800000000000004,0,1,0,0
5036589255598,Organic Natural Yoghurt,Yeo Valley,en:dairies,"Organic Milk, bifidobacterium live culture",1100.0,72.0,3.8,2.5,4.9,0.0,4.9,4.2,47.0,4.9,792.0,41.8,27.5,53.900000000000006,0.0,53.900000000000006,46.2,517.0,53.900000000000006,0,1,0,0
6111035003004,Oulmes Eau Gazeuse,Oulmès,en:beverages-and-beverages-preparations,oulmes eau gazeuse.                                      oulmes eau.                                                       oulmes.                                                                eau drink.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,1,0,1,1
3270160754656,Poêlée de légumes à la provencale,Picard,en:plant-based-foods-and-beverages,"Courgette grillée* 37,5%, tomate pelée* 20%, poivron jaune* 17%, oignon rouge grillé* 8%, huile d'olive vierge extra*, oignon* 4,2%, eau, olive noire entière dénoyautée saumurée* 2,5% [olive, eau, sel], ail*, basilic*, amidon de riz*, sel. *Issu(e) de l'agriculture biologique.",300.0,63.0,4.3,0.7,4.0,1.4,3.4,1.3,134.0,2.6,189.0,12.899999999999999,2.0999999999999996,12.0,4.199999999999999,10.2,3.9000000000000004,402.0,7.800000000000001,0,0,0,0
6111242103702,Yaourt Grec Muesli,Jaouda,en:dairies,"Lait frais, crème, poudre lait, sucre, amidon, préparation de céréales et de fruits secs (amandes, noix, miel, raisins secs, blé, avoine, seigle), ferments lactiques, arômes Matière grasse: 7%",110.0,140.0,7.0,4.0,16.1,0.0,9.0,3.3,0.0,16.1,154.0,7.700000000000001,4.4,17.710000000000004,0.0,9.9,3.63,0.0,17.710000000000004,0,0,1,0
3161711001971,Caprice des dieux,caprice des dieux,en:dairies,"pasteurized cow's milk and cream from france, salt, lactic ferments (milk)",125.0,333.0,30.0,21.0,0.8,0.0,0.1,15.0,551.0,0.8,416.25,37.5,26.25,1.0,0.0,0.125,18.75,688.75,1.0,1,1,0,0
4056489009191,Tortelloni Ricotta et épinards,"Baresa, Lidl, Ospelt food AG",en:plant-based-foods-and-beverages,"53% fourrage aux épinards et à la Ricotta (35% Ricotta (lactosérum (lait), acidifiant: acide citrique; sel), 20% épinards, flocons de pommes de terre (pommes de terre, antioxydant: extraits de romarin ; chapelure (farine de blé, levure, sel), huile de colza, poudre de lactosérum (lait), 5% Mascarpone (crème (lait), lait écrémé, acidifiant : acide citrique ; poudre de lactosérum (lait)), huile de colza totalement hydrogénée, farine de riz, sel iodé (sel, iodure de potassium), arôme naturel (contient lait), pâte d'ail (ail, sel), muscade moulue), 47% pâtes aux œufs (farine de blé, 30% œuf*, semoule de blé dur). *Issu de poules élevées au sol. Traces éventuelles de poissons, de crustacés, de fruits à coque, de sulfites, de céleri, de moutarde et de soja.",1250.0,276.0,10.8,4.5,34.2,0.0,3.5,9.2,384.0,34.2,3450.0,135.0,56.25,427.50000000000006,0.0,43.75,114.99999999999999,4800.0,427.50000000000006,0,1,0,0
3046920028004,70% chocolate,Lindt & Sprüngli,en:snacks,"Cocoa mass, sugar, cocoa butter, vanilla.",120.0,562.0,41.0,24.0,35.0,0.0,30.0,9.5,10.0,35.0,674.4,49.199999999999996,28.799999999999997,42.0,0.0,36.0,11.4,12.0,42.0,0,1,1,0
8445290615350,sauce tomate cuisinée,solis,en:condiments,"Tomato, tomato concentrate, water, non-hydrogenated sunflower oil, sugar, modified corn starch, salt, natural onion flavor, onion, garlic, white pepper",50.0,68.0,0.4,0.0,7.6,2.0,4.4,1.6,400.0,5.6,34.0,0.2,0.0,3.8,1.0,2.2,0.8,200.0,2.8,1,0,0,1
5056053308742,Vegetable and roast chicken soup,YORKSHIRE PROVENDER,en:meals,"Vegetables (49%) (potato, carrot, onion, savoy cabbage, broccoli, leek, celeriac (celery), parsnip, celery), water, chicken (5%) (roast chicken, chicken), roast chicken stock [water, roast chicken, yeast extract, salt, potato flake, chicken fat], double cream (milk), vegetable bouillon [salt, potato starch, dried vegetables (celeriac (celery), onion, garlic, tomato), spices (celery, turmeric, black pepper, mace, nutmeg), herbs (lovage, parsley)], unsalted butter (milk), garlic purée, fresh Yorkshire parsley, thyme, black pepper, salt",100.0,55.0,2.3,1.4,4.8,0.9,1.5,3.5,256.0,3.9,55.0,2.3,1.4,4.8,0.9,1.5,3.5,256.0,3.9,1,0,0,1
8001665705073,Rana spinach and ricotta fresh tortelloni,Rana,en:plant-based-foods-and-beverages,"Filling 53%: Ricotta Cheese (From Milk) 39%, Spinach 20%, Whey Powder (From Milk), Sunflower Oil, Breadcrumbs (Soft Wheat Flour, Water, Salt, Yeast), Mascarpone Cheese (From Milk), Starches (from Pea, Potato and Corn), Vegetable Fibres (from Corn and Potato), Potato Flakes, Natural Flavourings, Salt, Garlic, Nutmeg. Pasta 47%: Soft Wheat Flour, Eggs 30%, Durum Wheat Semolina.",1100.0,222.0,6.3,1.7,32.0,2.6,4.1,8.0,252.0,29.4,2442.0,69.3,18.7,352.0,28.6,45.099999999999994,88.0,2772.0,323.4,0,1,0,0
4088600246291,Seeded Sourdough Bread,Specially Selected,en:plant-based-foods-and-beverages,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, MIXED SEEDS (10%) (Brown Linseed, Millet Seeds, Golden Linseed, Sunflower Seeds, Poppy Seeds, Pumpkin Seeds), Rye Flour, Malted Wheat, Salt, Wheat Bran, Malted Barley Flour,",158.0,265.0,4.9,0.6,43.0,5.5,0.5,9.5,0.8400000000000001,37.5,418.70000000000005,7.742000000000001,0.948,67.94,8.690000000000001,0.79,15.010000000000002,1.3272000000000002,59.25,0,1,1,0
3019081238643,Sardines Huile d'Olive Vierge Extra,Parmentier,en:seafood,"_Sardines_, huile d'olive vierge extra, sel",141.0,554.0,36.6,8.54,0.0,0.0,0.0,56.1,1170.0,0.0,781.14,51.606,12.041399999999998,0.0,0.0,0.0,79.101,1649.6999999999998,0.0,1,1,0,0
6111032008453,Danino,Danone,en:dairies,Danino,100.0,132.2,6.3,4.3,12.3,0.0,8.6,6.5,28.0,12.3,132.2,6.3,4.3,12.3,0.0,8.6,6.5,28.0,12.3,0,0,1,0
8076809523547,Pesto Rosso,Barilla,en:condiments,"Tomato pulp 37%, sunflower oil, tomato concentrate 15%, Grana Padano PDO cheese (milk, lysozyme from egg), cashews, sugar, salt, basil, Balsamic Vinegar of Modena (wine vinegar, cooked grape must) 2%, whey powder (milk), Pecorino Romano PDO cheese (sheep's milk), rice starch, garlic, acidity regulator: lactic acid, natural flavouring (milk).",50.0,329.0,29.0,3.4,12.0,2.3,7.8,3.8,1120.0,9.7,164.5,14.5,1.7,6.0,1.15,3.9,1.9,560.0,4.85,1,0,0,0
3229820160672,Croustillant Chocolat,Bjorg,en:plant-based-foods-and-beverages,"Flocons d'avoine complète, Flocons de blé complet, Chocolat noir 8% (pâte de cacao, sucre de canne non raffiné, beurre de cacao), Riz extrudé (farine de riz), Sucre de canne non raffiné, Farine de blé, Huile de tournesol, Miel, Stabilisant: gomme d'acacia, Mélasses, Flocons de noix de coco, Sel marin, Cannelle, Antioxydant: extrait riche en tocophérols.",60.0,433.0,14.0,3.8,62.0,9.8,14.0,9.8,112.0,52.2,259.8,8.4,2.28,37.199999999999996,5.88,8.4,5.88,67.2,31.32,0,0,1,0
3270160725915,"Colin d'Alaska au citron et au basilic, risotto verde",Picard,en:frozen-foods,"Filet de colin d'Alaska (POISSONS) qualité sans arête* 20,5%, riz cuit 22%, eau, petit pois 13,6%, crème fraîche liquide légère (LAIT) 7,1%, brocoli 6,1%, épinard 5,1%, LAIT écrémé en poudre, jus de citron 1%, tomate semi-déshydratée marinée (tomate, huile de colza, sel, origan, ail), farine de riz, amidon de maïs, fibre de chicorée, Parmigiano Reggiano AOP** (contient : LAIT) 0,4%, basilic 0,4%, bouillon de légumes (légumes et jus de cuisson de légumes, extrait de vin blanc, sel, huile de tournesol, extraits d'épices), échalote, sel, zeste de citron 0,08%, poivre.

* Malgré tout le soin apporté à la préparation de nos poissons, la présence exceptionnelle d'arête n'est jamais exclue.

** AOP: Appellation d'Origine Protégée.

Peut contenir des traces de : gluten.",350.0,85.0,1.6,1.0,11.0,2.1,1.2,6.2,108.0,8.9,297.5,5.6000000000000005,3.5,38.5,7.3500000000000005,4.2,21.7,378.0,31.150000000000002,0,1,0,0
3268840001008,CRISTALINE Eau De Source 0.5L,Cristaline,en:beverages-and-beverages-preparations,Eau de source,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9040000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904,0.0,1,0,1,1
5201054017418,Fage Total 0% Yogurt,Fage,en:dairies,"Pasteurised skimmed milk, cultures (L. Bulgaricus, S. Thermophilus, L.Acidophilus, Bifidus, L. Casei)",1100.0,54.0,0.0,0.0,3.0,0.0,3.0,10.3,39.0,3.0,594.0,0.0,0.0,33.0,0.0,33.0,113.30000000000001,429.0,33.0,0,1,0,1
5000295142893,Mature Cheddar,Cathedral City,en:dairies,cheddar. contains milk.,130.0,416.0,34.9,21.7,0.1,0.0,0.1,25.4,708.0,0.1,540.8000000000001,45.37,28.21,0.13,0.0,0.13,33.019999999999996,920.4,0.13,1,1,0,0
5060042641000,Lightly sea salted crisps,Tyrrell's,en:plant-based-foods-and-beverages,"Kartoffeln, Sonnenblumenöl, Meersalz.",1100.0,476.0,27.0,2.4,49.0,5.5,0.64,6.2,332.0,43.5,5236.0,297.0,26.4,539.0,60.5,7.04,68.2,3652.0,478.5,0,1,0,0
6111203006653,Cheddar,la Hollandaise,en:dairies,"(AJR 30%) ¿S-250 (AJR 100%) ¿S 10 (AJR 30%) ¿L 3,5 (AJR 30%) ¿S 300 فيتامين A فيتامين D فيتامين E كالسيوم جبنة مذوبة للدهن 50% مواد دسمة في المادة الجافة. الوزن الصافي : - المكونات حليب خالي من الدسم مشكل شيدر %25، زبدة، أملاح مستحلبة (E452 E341 E450) بروتينات الحليب قلح، مادة حافظة: سوربات البوتاسيوم، الكالسيوم، فيتامين ED،A أنتج بالمغرب من م.ص. عين الـ يحفظ في مكا تاريخ الاستخـ Agrément sanitaire MA LPL.5.11.13 111203 006653 LOONEY TUNES TH www.LOONEYTUNES.COM TH&War Bros Certamente 615) // AJR = Apports j",100.0,270.0,21.0,12.0,6.0,0.0,6.0,9.0,600.0,6.0,270.0,21.0,12.0,6.0,0.0,6.0,9.0,600.0,6.0,0,0,0,0
5449000147417,Orange juice,Coca cola,en:beverages-and-beverages-preparations,"مشروب بعصير ولب البرتقال نسبة الفواكه 15% على الاقل. يحتوي على السكر و المحليات المكونات ماء, عصير ولب البرتقال,سكر, محمضات : 330 E300, مكثف: E440, :مستحلبات: E445,5414, نكهات طبيعية و مطابقة للطبيعية, محليات : E950,954, ملون 160a تمت التعبئة بواسطة كوبومي, تكنوبول مطار محمد الخامس - م.ص. النواصر الدار البيضاء الترخيص الصحى 7.8.16.AGSMAN: JNB لصالح شركات التعبئة المرخصة بالمغرب بموافقة شركة كوكاكولا تحفظ في مكان نظيف جاف وبارد. تاريخ الانتاج ) رقم الحصة P ويستحسـ الاستهلاك قبل نهاية (E), أنظر أعلى القنينة . * لكل 250 ملل السكر 17غ الدهون الملح SHE 2%* 0%* 19% 126 ملغ بالنسبة للحصص اليومية الموصى بها. تحتوي هذه القنينة على 1 لتر من المنتوج المعلومات الغذائية بالنسبة ل 100 ملل الطاقة: 159 كيلوجول/ 37 كيلو كالوري: - الدهون: 0غ بما فيها أحماض . مشبعة 0غ السكريات وغ بما فيها السكر: 7غ, البروتين أي 4 أكواب من 250 ملل الملح 50 ملغ 9 دهنية",1.0,39.0,0.0,0.0,9.3,5.0,17.0,0.0,50.4,4.300000000000001,0.39,0.0,0.0,0.09300000000000001,0.05,0.17,0.0,0.504,0.04300000000000001,1,0,1,1
3272770097642,Le Goût Primeur format familial,"Savencia, St Moret",en:dairies,"Lait et crème pasteurisés (Origine : France), protéines du lait, sel,",20.0,205.0,17.8,13.2,3.0,0.0,3.0,8.3,480.0,3.0,41.0,3.5600000000000005,2.64,0.6000000000000001,0.0,0.6000000000000001,1.6600000000000001,96.0,0.6000000000000001,1,0,1,0
3159470000120,Corn Flakes,Kellogg's,en:plant-based-foods-and-beverages,"corn, sugar, aroma of malt of barley, salt, vitamins and minerals : vitamin b3/pp, vitamin b6, vitamin b2, vitamin b1, vitamin b9, vitamin d, vitamin b12, iron,",30.0,378.0,0.9,0.2,84.0,3.0,8.0,7.0,440.0,81.0,113.39999999999999,0.27,0.06,25.2,0.8999999999999999,2.4,2.1,132.0,24.3,0,0,1,1
8801043150620,SHIN RAMYUN NOODLE,NONGSHIM,en:plant-based-foods-and-beverages,"noodles 89%: wheat flour, potato starch, palm oil, salt, acidity regulators: e501, e500, e339, antioxidant: e306, emulsifier: e322 (contains soy), seasoning (yeast extract, soybean, garlic, wheat starch), green tea extract, colour: e101, seasoning powder 9%: seasoning (hydrolyzed vegetable protein (soy), maltodextrin, yeast extract, salt, wheat flour), salt, spices (maltodextrin, black pepper, red chili pepper, garlic, corn flour),    flavour enhancers: e621, e627, e631, sugar, glucose, shiitake, vegetable mushroom flakes 2%: pak-choi, shiitake, textured vegetable protein (soy, wheat gluten), carrot, red chili pepper, onion, may contain barley, crustaceans, eggs, fish, peanuts, milk, celery, mustard, sesame seeds and molluscs,",1120.0,422.0,13.0,6.1,68.0,0.0,3.0,8.2,1520.0,68.0,4726.4,145.6,68.32,761.5999999999999,0.0,33.599999999999994,91.83999999999999,17024.0,761.5999999999999,0,1,0,0
5056053305703,Classic Chicken,New Covent Garden Soup Co,en:meals,"Water, potato 20%, onion, chicken 5%, single cream (milk) (4%), roast chicken stock (roast chicken, rehydrated potato, water, yeast extract, salt, chicken fat), cornflour, salted butter (butter (milk), salt), garlic puree, salt, black pepper.",5280.0,53.9,2.5,1.5,4.0,0.464,0.893,3.71,200.0,3.536,2845.9199999999996,132.0,79.19999999999999,211.2,24.4992,47.1504,195.88799999999998,10560.0,186.7008,0,1,0,0
5285000396437,,null,en:plant-based-foods-and-beverages,Pour in Poe خدا کی كس ع الكل 100 غ حمد الحنة 1 0 SA) } سرده سرده 5285000396437 743729 134131 44 A Net Weight Poid Net,100.0,467.0,21.0,8.0,62.0,3.0,5.0,9.0,1600.0,59.0,467.0,21.0,8.0,62.0,3.0,5.0,9.0,1600.0,59.0,0,0,0,0
6111242100985,,Jaouda,en:dairies,"lait ecremé, créme, ferments lactiques. Matière grasse: 6% Poids net:90g",90.0,101.0,6.0,0.0,4.2,0.0,0.0,7.6,0.0,4.2,90.9,5.4,0.0,3.7800000000000002,0.0,0.0,6.84,0.0,3.7800000000000002,1,0,1,0
7622210449283,Prince Goût Chocolat,LU,en:snacks,"Céréale 50 % (Farine de blé 34,8 %, farine de blé complet 15,2 %), sucre, huiles végétales (palme, colza), cacao maigre en poudre 4,5 %, sirop de glucose, amidon de blé, poudres à lever (carbonates d'ammonium, carbonates de sodium), émulsifiant (lécithines de soja), sel, lait écrémé en poudre, perméat de lactosérum (de lait), arômes. Peut contenir œuf.",20.0,465.0,17.5,5.5,70.0,4.0,31.5,6.5,200.0,66.0,93.0,3.5,1.1,14.0,0.8,6.300000000000001,1.3,40.0,13.200000000000001,0,0,1,0
6111035003523,,BAHIA,en:beverages-and-beverages-preparations,Eau,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
3412290070101,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande,"Le Fromage Fouetté Madame Loïk, Paysan breton",en:dairies,"_Fromage_ frais, sel de Guérande 1,1%",100.0,252.0,24.0,17.3,3.0,0.0,3.0,5.9,440.0,3.0,252.0,24.0,17.3,3.0,0.0,3.0,5.9,440.0,3.0,1,0,0,0
3017620422003,Nutella,"Nutella,Ferrero",en:breakfasts,"Sucre, huile de palme, NOISETTES 13%, cacao maigre 7,4%, LAIT écrémé en poudre 6,6%, LACTOSERUM en poudre, émulsifiants: lécithines [SOJA), vanilline. Sans gluten.",15.0,539.0,30.9,10.6,57.5,0.0,56.3,6.3,42.8,57.5,80.85,4.635,1.5899999999999999,8.625,0.0,8.444999999999999,0.945,6.419999999999999,8.625,0,0,1,0
5056053305826,Covent garden soup,Covent Garden Soup Co,en:plant-based-foods-and-beverages,"water, potato (26%), leek (leek),  onion, milk, single cream, rapeseed oil, salt, chives, white pepper.",100.0,53.0,2.8,0.4,5.1,0.7,1.0,1.7,205.0,4.3999999999999995,53.0,2.8,0.4,5.1,0.7,1.0,1.7,205.0,4.3999999999999995,1,0,0,1
3155251205296,Tartine Doux,Primevère,en:plant-based-foods-and-beverages,"Huiles végétales non hydrogénées 54% (colza origine France, coco, palme, palmiste, lin), eau, émulsifiants (mono et diglycérides d'acides gras, lécithine de tournesol), sel, arômes naturels, antioxydant (extrait de romarin), jus de citron concentré, colorant (bêta-carotène), vitamine B1,",100.0,495.0,55.0,15.0,0.0,0.0,0.0,0.0,160.0,0.0,495.0,55.0,15.0,0.0,0.0,0.0,0.0,160.0,0.0,1,0,0,0
3523230028431,La bûche Sainte-Maure (Poitou-Charentes,Soignon,en:dairies,"Lait de chèvre pasteurisé (origine France), sel, ferments (dont lait).

Convient aux végétariens.",100.0,291.0,23.0,16.0,1.0,0.0,1.0,20.0,600.0,1.0,291.0,23.0,16.0,1.0,0.0,1.0,20.0,600.0,1.0,1,1,0,0
3175680015228,Levure de bière,Gerblé,en:condiments,"Levure de bière 93%, extrait de malt d'orge 7%",5.0,323.0,4.6,0.8,12.0,25.0,1.2,46.0,128.0,0.0,16.150000000000002,0.22999999999999998,0.04000000000000001,0.6000000000000001,1.25,0.06,2.3000000000000003,6.4,0.0,1,0,1,1
5000157062673,Cream of Tomato Soup,Heinz,en:plant-based-foods-and-beverages,"Tomatoes (89%), Water, Modified Cornflour Sugar, Rapeseed Oil, Dried Skimmed Milk, Salt, Cream (Milk), Milk Proteins, Acidity Regulator - Citric Acid, Spice Extracts, Herb Extract",1200.0,51.0,2.1,0.2,6.8,0.6,4.8,0.8,200.0,6.2,612.0,25.200000000000003,2.4000000000000004,81.6,7.199999999999999,57.599999999999994,9.600000000000001,2400.0,74.4,0,0,0,0
6111251753899,Olla,Olla,en:condiments,"Puré de tomate, aceite de girasol, azúcar, almidón modificado de maiz, sal, aroma de verduras.",100.0,73.0,3.3,0.3,8.7,1.3,2.3,1.3,900.0,7.3999999999999995,73.0,3.3,0.3,8.7,1.3,2.3,1.3,900.0,7.3999999999999995,0,0,0,0
6111032001003,Assil,Danone,en:dairies,"ليوغور م.د,%2. مصنوع إخط قد يمكن أن يحتوي على الگلوتين، الجوز والبندق. 2.",3.0,95.5,2.7,1.8,14.0,2.0,9.0,3.4,0.0,12.0,2.8649999999999998,0.081,0.054,0.42,0.06,0.27,0.102,0.0,0.36,1,0,1,1
6111032008583,,Gervais,en:dairies,حليب بدون قشدة ،قشدة ،مسحوق حليب بدون قشدة، سكر، كلورور الكالسيوم،  خمائر حليبية,100.0,137.0,7.0,4.8,11.7,0.0,7.2,7.0,200.0,11.7,137.0,7.0,4.8,11.7,0.0,7.2,7.0,200.0,11.7,0,0,0,0
5010029000016,Weetabix,Weetabix,en:plant-based-foods-and-beverages,"Wholegrain Wheat (95%), Malted Barley Extract, Sugar, Salt, Niacin, Iron, Riboflavin (B2), Thiamin (B1), Folic Acid.",238.0,358.0,2.11,0.526,68.4,10.0,4.21,11.8,103.0,58.400000000000006,852.04,5.0218,1.25188,162.792,23.799999999999997,10.0198,28.084,245.14,138.99200000000002,0,1,0,0
6111248360130,Aïn Soltane,سلطان,en:beverages-and-beverages-preparations,Minéralisation en mg/t كالسيوم بيكربونات صوديوم كلورير نترات بوتاسيوم سلفات Magnésium 44 Calcium 70-&gt; Bicarbonates 402 • Sodium 4 Chlorures 7.1 Nitrates 16 Potassium 1 Sulfates 3.7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1
3083681116939,Poêlée Paysanne 750g,Bonduelle,en:plant-based-foods-and-beverages,"Pommes de terre préfrites 20% (pommes de terre 19%, huile de tournesol, dextrose), brocolis 20%, carottes 20%, pois gourmands 12%, champignons de Paris 7%, oignons, eau, CREME fraîche, huile de tournesol, farine de BLE, ciboulette, sel, ail, arômes naturels, extrait de levure, poivre. Peut contenir : CÉLERI",150.0,67.0,2.7,0.7,7.4,3.3,2.3,1.7,284.0,4.1000000000000005,100.5,4.050000000000001,1.0499999999999998,11.100000000000001,4.949999999999999,3.4499999999999997,2.55,426.0,6.15,0,0,0,0
8076802085981,Fusilli Nudeln,Barilla,en:plant-based-foods-and-beverages,"Hartweizengrieß, Wasser.",80.0,359.0,2.0,0.5,71.0,3.0,3.5,13.0,4.0,68.0,287.2,1.6,0.4,56.800000000000004,2.4000000000000004,2.8000000000000003,10.4,3.2,54.400000000000006,0,1,1,1
8076802085738,Penne Rigate N°73,Barilla,en:plant-based-foods-and-beverages,"_Hartweizengrieß_, Wasser.",85.0,359.0,2.0,0.5,71.0,3.0,3.5,13.0,4.0,68.0,305.15,1.7,0.425,60.35,2.55,2.975,11.049999999999999,3.4,57.8,0,1,1,1
6111032006619,Jamila رايبي,Danone,en:beverages-and-beverages-preparations,"Lait sans crème, sucre, crème, poudre de lait sans crème, protéines du lait, matière grasse laitiere, colorant naturel",100.0,72.0,1.7,1.1,12.4,0.0,9.0,1.9,0.0,12.4,72.0,1.7,1.1,12.4,0.0,9.0,1.9,0.0,12.4,0,0,1,1
5056053305802,Vegetable soup,New Covent Garden,en:plant-based-foods-and-beverages,"water, carrot (18%), potato (12%), onion (6%), swede (6%), turnip (6%), parsnip (4%), cauliflower (4%), celery (4%), red split lentils (1.5%), milk, single cream (milk), rapeseed oil, salt, parsley, white pepper. for allergens see ingredients in bold.",5280.0,32.1,0.786,0.214,5.54,1.57,1.57,1.5,155.0,3.9699999999999998,1694.8799999999999,41.5008,11.299199999999999,292.512,82.896,82.896,79.19999999999999,8184.0,209.61599999999999,0,1,0,0
3362600011228,Sable coco Henry s 42g,Henry's,en:snacks,"Farine de _froment_, sucre, graisse végétale, noix de coco râpée, poudre de _lait_, poudre de _lactosérum_, sucre inverti, agents levants (bicarbonate d'ammonium - bicarbonate de Sodium), sel, arômes.",42.0,443.0,12.4,7.14,73.8,2.38,23.8,7.62,360.0,71.42,186.06,5.208,2.9987999999999997,30.996,0.9995999999999999,9.996,3.2004,151.2,29.9964,0,0,0,0
6111242102767,Yaourt tendre,,en:dairies,"Lait frais, crème, sucre, poudre de lait écrémé, ferments lactiques, arôme, vitamines A et D3",100.0,121.0,5.0,0.0,14.9,0.0,14.9,4.2,0.0,14.9,121.0,5.0,0.0,14.9,0.0,14.9,4.2,0.0,14.9,0,0,1,0
5010003064744,Seed Sensations,Hovis,en:plant-based-foods-and-beverages,"Wheat Flour (Calcium, Iron, Niacin, Thiamin), Water, Seed Mix 13% (Toasted Brown Linseed, Toasted Sunflower Seeds, Pumpkin Seeds, Sunflower Seeds, Millet Seeds, Golden Linseed, Poppy Seeds), Yeast, Wheat  Protein, Salt, Soya Flour, Malted Barley Flour, Granulated Sugar, Barley Flour, Preservative (E282), Caramelised Sugar, Barley Fibre, Emulsifier (E472e), Flour Treatment Agent (Ascorbic Acid).",144.0,277.0,6.59,0.682,42.0,5.23,3.86,10.0,355.0,36.769999999999996,398.88,9.4896,0.9820800000000001,60.48,7.5312,5.5584,14.399999999999999,511.2,52.94879999999999,0,1,0,0
20443375,Azeitonas Lidl,Baresa,en:plant-based-foods-and-beverages,"green olives, water, table salt, acidifier: citric acid, antioxidant: ascorbic acid,",1100.0,172.0,18.0,3.0,0.0,2.3,0.0,1.0,1200.0,0.0,1892.0,198.0,33.0,0.0,25.299999999999997,0.0,11.0,13200.0,0.0,1,1,0,0
4056489007180,pain de mie grandes tranches spécial sandwich complet,"Lidl,Maître Jean Pierre",en:plant-based-foods-and-beverages,"Farine de _blé_ complet 60%, eau, farine de _blé_, huile de colza, sucre, levure, sel, farine de fève, correcteur d'acidité (acétates de sodium), arôme naturel, alcool",375.0,258.0,4.5,0.5,43.0,6.3,5.0,8.3,400.0,36.7,967.5,16.875,1.875,161.25,23.625,18.75,31.125000000000004,1500.0,137.625,0,1,0,0
3229820782560,"Muesli SuperFruits Raisins, cassis,cranberry, myrtille",Bjorg,en:plant-based-foods-and-beverages,"Flocons d'avoine* complète, Raisins secs* 16% (raisins secs*, huile de tournesol*), Flocons de blé* complet, Flocons d'épeautre complet* (blé), Flocons de blé, Amandes entières*, Cassis lyophilisés* 1%, Cranberries lyophilisées* 0,6%, Myrtilles lyophilisées* 0,5%. Peut contenir des traces de lait, d'autres fruits à coque, de graines de sésame, de soja. *Ingrédients biologiques.",70.0,358.0,6.0,0.9,60.0,10.0,13.0,11.0,16.0,50.0,250.6,4.199999999999999,0.63,42.0,7.0,9.1,7.699999999999999,11.2,35.0,0,0,1,0
80177173,Nutella,Ferrero,en:breakfasts,"Sugar, palm oil, _hazelnuts_ (13%), skimmed _milk_ powder (8,7%), fat-reduced cocoa (7,4%), emulsifier: lecithins (_soya_), vanillin.",15.0,539.0,30.9,10.6,57.5,0.0,56.3,6.3,42.8,57.5,80.85,4.635,1.5899999999999999,8.625,0.0,8.444999999999999,0.945,6.419999999999999,8.625,0,0,1,0
20005733,Walnusskerne naturbelassen,Alesto,en:plant-based-foods-and-beverages,Walnusskerne.,100.0,712.0,69.1,6.8,3.7,6.8,3.0,15.5,20.0,0.0,712.0,69.1,6.8,3.7,6.8,3.0,15.5,20.0,0.0,1,1,1,0
